#density :K+ sd(:K+) :Cl- sd(:Cl-)
   52.1250      0.008    0.00274      0.005    0.00225
   52.3750      0.007    0.00269      0.005    0.00214
   52.6250      0.007    0.00259      0.004    0.00203
   52.8750      0.006    0.00250      0.004    0.00195
   53.1250      0.006    0.00241      0.003    0.00185
   53.3750      0.006    0.00232      0.003    0.00175
   53.6250      0.005    0.00226      0.003    0.00164
   53.8750      0.005    0.00215      0.002    0.00153
   54.1250      0.004    0.00209      0.002    0.00146
   54.3750      0.004    0.00202      0.002    0.00135
   54.6250      0.004    0.00191      0.002    0.00125
   54.8750      0.003    0.00186      0.001    0.00118
   55.1250      0.003    0.00178      0.001    0.00106
   55.3750      0.003    0.00171      0.001    0.00101
   55.6250      0.003    0.00163      0.001    0.00093
   55.8750      0.002    0.00155      0.001    0.00083
   56.1250      0.002    0.00146      0.001    0.00079
   56.3750      0.002    0.00138      0.001    0.00071
   56.6250      0.002    0.00135      0.000    0.00066
   56.8750      0.002    0.00130      0.000    0.00058
   57.1250      0.002    0.00122      0.000    0.00054
   57.3750      0.001    0.00117      0.000    0.00048
   57.6250      0.001    0.00111      0.000    0.00045
   57.8750      0.001    0.00110      0.000    0.00039
   58.1250      0.001    0.00101      0.000    0.00035
   58.3750      0.001    0.00097      0.000    0.00030
   58.6250      0.001    0.00091      0.000    0.00028
   58.8750      0.001    0.00087      0.000    0.00025
   59.1250      0.001    0.00083      0.000    0.00022
   59.3750      0.001    0.00077      0.000    0.00018
   59.6250      0.001    0.00071      0.000    0.00017
   59.8750      0.000    0.00068      0.000    0.00015
   60.1250      0.000    0.00064      0.000    0.00014
   60.3750      0.000    0.00058      0.000    0.00012
   60.6250      0.000    0.00055      0.000    0.00012
   60.8750      0.000    0.00050      0.000    0.00009
   61.1250      0.000    0.00046      0.000    0.00007
   61.3750      0.000    0.00039      0.000    0.00005
   61.6250      0.000    0.00040      0.000    0.00005
   61.8750      0.000    0.00037      0.000    0.00004
   62.1250      0.000    0.00031      0.000    0.00005
   62.3750      0.000    0.00029      0.000    0.00003
   62.6250      0.000    0.00026      0.000    0.00002
   62.8750      0.000    0.00023      0.000    0.00003
   63.1250      0.000    0.00022      0.000    0.00000
   63.3750      0.000    0.00020      0.000    0.00002
   63.6250      0.000    0.00017      0.000    0.00000
   63.8750      0.000    0.00016      0.000    0.00000
   64.1250      0.000    0.00016      0.000    0.00000
   64.3750      0.000    0.00015      0.000    0.00000
   64.6250      0.000    0.00014      0.000    0.00000
   64.8750      0.000    0.00014      0.000    0.00000
   65.1250      0.000    0.00015      0.000    0.00000
   65.3750      0.000    0.00013      0.000    0.00000
   65.6250      0.000    0.00013      0.000    0.00000
   65.8750      0.000    0.00012      0.000    0.00000
   66.1250      0.000    0.00011      0.000    0.00000
   66.3750      0.000    0.00010      0.000    0.00000
   66.6250      0.000    0.00008      0.000    0.00000
   66.8750      0.000    0.00007      0.000    0.00000
   67.1250      0.000    0.00005      0.000    0.00000
   67.3750      0.000    0.00003      0.000    0.00000
   67.6250      0.000    0.00000      0.000    0.00000
   67.8750      0.000    0.00003      0.000    0.00000
   68.1250      0.000    0.00000      0.000    0.00000
